"UID_fes2","fes2_EE22_Q01A","fes2_EE22_Q01B","fes2_EE22_Q02A","fes2_EE22_Q02B","fes2_EE22_Q03_A_P","fes2_EE22_Q03_B_P","fes2_EE22_Q05_1","fes2_EE22_Q05_2","fes2_EE22_Q05_3","fes2_EE22_Q05_4","fes2_EE22_Q05_5","fes2_EE22_Q08_1","fes2_EE22_Q08_2","fes2_EE22_Q08_3","fes2_EE22_Q08_4","fes2_EE22_Q08_5","fes2_EE22_Q08_6","fes2_EE22_Q08_7","fes2_EE22_Q03_A_N","fes2_EE22_Q03_B_N","fes2_EE22_Q04","fes2_EE22_Q06","fes2_EE22_Q07","fes2_EE22_Q09","fes2_EE22_Q10G","fes2_EE22_Q10A","fes2_EE22_Q10J","fes2_EE22_Q10E","fes2_EE22_Q10B","fes2_EE22_Q10D","fes2_EE22_Q10H","fes2_EE22_Q10L","fes2_EE22_Q10K","fes2_EE22_Q10C","fes2_EE22_Q11A","fes2_EE22_Q11B","fes2_EE22_Q11C","fes2_EE22_Q11D","fes2_EE22_Q11E","fes2_EE22_Q11G","fes2_EE22_Q11H","fes2_EE22_Q11J","fes2_EE22_Q11L","fes2_EE22_Q11K","fes2_EE22_Q12","fes2_EE22_Q15","fes2_EE22_Q16","fes2_EE22_Q17","fes2_EE22_Q18_1","fes2_EE22_Q18_2","fes2_EE22_Q18_3","fes2_EE22_Q18_4","fes2_EE22_Q18_5","fes2_EE22_Q18_6","fes2_EE22_Q18_7","fes2_EE22_Q18_8","fes2_EE22_Q19","fes2_ccl_q01","fes2_FL_53_DO","cal_AGE","cal_DIPL","cal_SEXE","cal_TUU","cal_ZEAT","PDSPLT_INIT1","PDSPLT_INIT2","POIDS_INIT","cal_AGE1","cal_AGE2","cal_NAT","cal_DIPL2","POIDS_fes2","PDSPLT2_fes2","PDSPLT1_fes2","panel","eayy_a1","eayy_a2a_rec","eayy_a2a_rec2","eayy_a3_rec","eayy_a3b_rec","eayy_a3c_rec","eayy_a3d","eayy_a3e_rec","eayy_a4","eayy_a5","eayy_a5c_rec","eayy_b1","eayy_b1_rev","eayy_b1_sc","eayy_b1_sccjt","eayy_b10a","eayy_b10aa","eayy_b10acjt","eayy_b11","eayy_b11cjt","eayy_b18_rec","eayy_b18c","eayy_b18ccjt","eayy_b18cjt_rec","eayy_b1a","eayy_b1acjt","eayy_b1b","eayy_b1bcjt","eayy_b1cjt","eayy_b1cjt_rev","eayy_b2_11a_rec","eayy_b2_11acjt_rec","eayy_b2_rec","eayy_b25","eayy_b25_rec","eayy_b25cjt_rec","eayy_b2cjt_rec","eayy_b4_rec","eayy_b4cjt_rec","eayy_b5","eayy_b5_rec","eayy_b5a","eayy_b5a_rec","eayy_b5acjt","eayy_b5c","eayy_b5c_rec","eayy_b5ccjt","eayy_b5d_rec","eayy_b6a_12a_rec","eayy_b6a_rec","eayy_b6b_12b_rec","eayy_b6b_rec","eayy_b7b_rec","eayy_b8_rec","eayy_b8cjt_rec","eayy_c1_rec","eayy_c1jeu","eayy_c8","eayy_c8a_rec","eayy_c8b_rec","eayy_d1","eayy_d1_rec","eayy_d2","eayy_d2_rev","eayy_d3","eayy_d4_rec","eayy_d5_rec","eayy_d6","eayy_d7_1","eayy_d7_10","eayy_d7_2","eayy_d7_3","eayy_d7_4","eayy_d7_5","eayy_d7_6","eayy_d7_7","eayy_d7_8","eayy_d7_9","eayy_d7_rev_1","eayy_d7_rev_10","eayy_d7_rev_11","eayy_d7_rev_2","eayy_d7_rev_3","eayy_d7_rev_4","eayy_d7_rev_5","eayy_d7_rev_6","eayy_d7_rev_7","eayy_d7_rev_8","eayy_d7_rev_9","eayy_e1a_rec","eayy_e1b_rec","eayy_e1c_rec","eayy_e1d_rec","eayy_e1e_rec","eayy_e1f","eayy_e1f1_rec","eayy_e1f2_rec","eayy_e1g_rec","eayy_e1h_rec","eayy_e1i_rec","eayy_e1j_rec","eayy_e2a_rec","eayy_e2auc","eayy_e2auc_source","eayy_e3a","eayy_e3b","eayy_e3c","eayy_e3d","eayy_e3e","eayy_e4","eayy_e5","eayy_e6","eayy_f1_rec","eayy_f1_rev","eayy_f1a1","eayy_f3","eayy_f3_rev","eayy_f4","eayy_f6_rec","eayy_f6a","eayy_f7","eayy_f7_1","eayy_f7_10","eayy_f7_11","eayy_f7_12","eayy_f7_13","eayy_f7_14","eayy_f7_15","eayy_f7_2","eayy_f7_3","eayy_f7_4","eayy_f7_5","eayy_f7_6","eayy_f7_8","eayy_f7_9","eayy_f7bis_1","eayy_f7bis_10","eayy_f7bis_11","eayy_f7bis_12","eayy_f7bis_13","eayy_f7bis_14","eayy_f7bis_2","eayy_f7bis_3","eayy_f7bis_4","eayy_f7bis_5","eayy_f7bis_6","eayy_f7bis_7","eayy_f7bis_8","eayy_f7bis_9","eayy_f8","eayy_f9","eayy_g1","eayy_g1_1","eayy_g1_2","eayy_g10","eayy_g2","eayy_g3a","eayy_g3b","eayy_g3c","eayy_g3d","eayy_g4","eayy_g5","eayy_g6_1","eayy_g6_2","eayy_g6_3","eayy_g6_4","eayy_h_c11","eayy_h_teo1","eayy_h1a","eayy_h4","eayy_i1","eayy_i13a","eayy_i13b","eayy_i2","eayy_i8","eayy_j1","eayy_k3","eayy_pcs18","eayy_pcs6","eayy_pcs6cjt","eayy_typmen5","VAGUE"
1454,8,1,10,8,6666,6666,4,4,4,4,4,1,1,1,1,4,1,4,9,9,3,2,3,10,1,0,3,4,6,0,9,0,0,4,2,6,9,0,8,9,7,2,0,1,2,1,4,4,2,1,2,2,1,1,1,1,2,8,2,3,1,1,0,4,0.612992878,0.105023488,0.057736517,3,3,1,4,0.042411352,0.125606565,0.311713254,1,1,8,9,1,1,6666,2,6666,4,1,6,1,1,6666,2,6666,6666,6666,6666,6666,10,4,3,9,6666,6666,1,1,1,1,4,4,5,1,1,1,5,6666,6666,1,1,1,1,1,6666,6666,6666,5,6,5,6666,6666,11,4,4,2,1,2,6666,6666,2,2,6666,6666,1,7,4,2,2,1,2,2,2,2,2,2,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,2,2,2,2,2,2,2,2,2,2,2,13,10,1,1,2,1,1,1,2,5,3,3,7,4,2,4,2,2,4,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,2,6,2,2,4,6666,2,2,1,2,1,4,2,2,2,1,2,1,1,2,1,2,4,2,2,7,2,4,36,3,4,3,2022
1274,1,10,3,4,12,12,4,4,5,4,5,3,2,3,1,4,1,2,6666,6666,2,2,3,0,0,0,0,0,0,0,0,0,0,0,6,8,10,1,10,6,6,6,6,6,3,1,4,4,1,1,1,1,2,2,1,1,1,7,1,5,4,2,0,2,1.183565179,0.636576011,0.642212465,5,5,1,2,0.803266459,0.489935384,0.887894064,1,2,12,12,1,1,6666,2,6666,2,1,7,1,5,6666,2,6666,6666,6666,1,1,1,1,1,1,2,2,2,2,3,5,2,4,1,2,2,2,6,6666,6666,6666,1,1,1,6666,6666,6666,6666,6666,6666,6666,2,3,5,6666,3,2,1,1,2,1,1,1,6666,6666,1,5,5,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,9,5,1,1,1,2,2,2,2,3,3,1,4,3,2,2,2,1,5,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,6666,6666,6666,6666,6666,6666,5,6666,6666,6666,6666,6666,6666,6666,2,2,2,3,2,6666,2,1,1,1,1,2,2,1,2,2,2,2,1,2,1,3,4,1,3,3,2,2,51,5,6,3,2022
294,12,2,12,2,4,4,4,4,4,4,5,2,3,2,2,4,1,2,6666,6666,1,2,2,10,0,0,5,0,5,5,0,5,0,0,6,6,10,0,10,10,8,6,0,5,3,2,4,4,2,1,2,2,1,1,1,1,2,9,1,5,3,1,6,2,1.724071682,0.203750929,0.187337742,4,4,1,1,0.188081535,0.335308154,2.397421038,1,1,11,12,1,1,6666,2,6666,3,1,7,1,1,6666,2,6666,6666,6666,6666,6666,8,3,3,8,6666,6666,1,1,1,1,4,6,5,2,1,2,5,6666,6666,1,1,1,1,1,6666,6666,6666,5,6,5,6666,6666,7,4,6666,2,1,1,3,1,1,1,6666,9996,1,8,3,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,12,10,1,1,1,1,2,2,2,4,1,3,7,4,2,3,3,1,4,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,2,8,2,9996,9996,9996,3,3,2,2,9996,1,2,2,2,2,1,2,1,2,2,2,9996,9996,2,4,3,1,48,4,5,3,2022
1286,1,13,12,1,12,12,4,4,4,4,4,1,1,1,1,1,1,1,6666,6666,4,3,3,6,11,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,4,4,5,2,2,1,2,2,2,2,2,3,6,1,5,3,2,1,8,1.295686707,0.702743198,0.683197507,4,4,1,1,0.585799767,1.111051506,2.208863852,1,2,11,12,1,1,6666,2,6666,7,3,6666,7,7,6666,6666,3,6666,6666,1,6666,1,1,6666,6666,2,6666,2,6666,6666,6666,7,6666,6666,6666,2,6666,6666,6666,6666,6666,6666,6666,1,6666,6666,6666,6666,6666,10,6666,6666,6666,9999,3,6666,4,1,2,6666,6666,1,1,6666,1,1,7,5,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,3,1,1,2,2,2,2,2,2,3,1,4,7,2,1,2,3,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,2,4,3,2,2,6666,3,2,1,1,2,2,2,1,2,2,2,2,2,1,1,4,3,1,4,1,4,5,66,6,6666,5,2022
1215,12,5,6,17,6666,6666,4,5,5,4,5,2,2,2,3,4,1,3,6,6,7,3,2,10,0,0,0,10,0,0,0,0,0,0,2,5,7,0,7,6,6,1,1,1,4,4,4,2,2,1,2,2,2,2,2,2,2,6,2,3,3,1,6,2,1.22735558,0.891795342,1.039739911,3,3,1,2,1.440766501,1.229771409,1.943208558,1,1,7,8,1,1,6666,2,6666,1,2,1,1,1,6666,2,6666,6666,6666,6666,6666,7,2,6666,6666,6666,6666,1,1,6666,1,4,2,5,1,1,2,6666,6666,6666,1,1,1,1,1,6666,6666,6666,4,4,4,6666,6666,1,4,6666,1,1,2,6666,6666,3,3,4,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,2,2,2,2,2,2,2,2,2,2,2,6666,8,3,1,2,1,1,2,2,4,3,5,6,1,1,1,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,2,6,3,2,1,6666,2,1,1,1,1,5,2,2,2,1,2,1,2,1,1,2,4,3,3,9,2,5,46,4,5,1,2022
530,1,2,1,2,6666,6666,4,4,4,4,4,3,2,3,1,4,1,1,12,12,6,2,3,8,0,0,8,0,0,0,0,0,0,0,0,0,10,0,8,8,8,2,0,2,4,4,4,5,2,1,1,1,2,2,1,1,1,8,2,4,4,2,1,7,0.835123126,0.451042821,0.560653861,3,3,1,3,0.758669497,0.391061465,1.146588819,1,2,9,9,1,1,6666,2,6666,1,3,6666,1,1,6666,6666,6666,6666,6666,6666,6666,9,3,6666,6666,6666,6666,1,6666,6666,6666,4,6666,5,2,2,6666,6666,6666,6666,1,1,1,1,6666,6666,6666,6666,4,1,2,6666,6666,1,3,6666,3,3,2,6666,6666,2,1,6666,6666,1,4,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,8,3,1,1,1,2,2,1,2,2,3,4,5,2,2,2,2,4,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,2,1,1,1,4,6666,1,1,1,1,1,1,2,1,2,2,2,2,1,2,1,4,2,4,4,8,4,1,66,6,6666,2,2022
1132,11,10,10,11,6666,6666,4,4,4,5,5,2,3,3,1,3,1,3,7,7,5,1,2,10,0,0,0,0,9,0,7,0,0,0,8,8,10,0,10,8,7,2,3,3,2,1,4,4,1,1,2,1,2,1,1,1,2,7,2,3,1,2,6,7,0.44724597,0.579432873,0.4338425,3,3,1,4,0.355474723,0.527618464,0.330763026,1,2,8,9,1,1,6666,2,6666,4,1,6,1,1,6666,2,6666,6666,6666,6666,6666,10,4,5,11,6666,6666,1,1,1,1,2,2,1,2,2,2,1,6666,6666,1,1,2,2,1,5,5,6666,2,6666,6666,9,6,8,6666,6666,5,4,2,6666,6666,2,1,6666,6666,1,8,5,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,13,7,1,1,1,1,2,1,1,5,1,1,8,6,2,3,3,1,5,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,6666,6666,6666,6666,6666,6666,2,6666,6666,6666,6666,6666,6666,6666,2,8,2,3,4,6666,3,1,1,1,1,2,2,2,2,1,1,1,2,1,2,4,4,1,2,8,2,3,32,3,3,4,2021
798,6,13,6,9999,2,9999,5,5,4,4,4,2,2,2,4,4,3,3,6666,6666,3,3,2,10,0,0,0,5,7,0,0,0,0,5,0,9,10,7,9,1,0,1,11,0,2,4,4,2,2,1,2,1,2,1,1,1,1,8,1,6,3,2,4,4,1.242996215,0.049963175,0.030301636,5,5,1,2,0.022292481,0.035128534,0.800420031,1,2,13,13,1,1,6666,2,6666,4,1,7,6,5,6666,2,6666,6666,6666,1,1,6,2,1,1,2,2,2,2,6,5,6,4,6,6666,2,2,5,6666,6666,6666,6666,6666,1,6666,6666,6666,6666,6666,10,6,6666,6666,10,6666,2,2,1,1,3,1,1,1,6666,6666,1,4,5,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,9,5,1,2,2,2,2,2,2,3,1,1,6,4,2,1,3,2,6,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,1,5,2,2,1,6666,2,1,1,2,1,1,2,2,2,1,2,2,2,1,1,3,3,4,2,0,3,1,56,5,6,3,2022
1776,1,16,8,9,4,4,1,4,5,5,5,1,3,2,3,4,3,1,6666,6666,2,3,1,10,0,0,0,0,0,10,0,1,0,0,6,9,8,0,8,8,10,5,0,5,4,2,1,4,2,2,2,2,2,2,1,1,1,10,1,2,1,1,4,5,2.811232805,0.350070524,0.290148177,2,2,1,3,0.248124784,0.533896033,4.702483756,1,1,5,6,1,1,6666,2,6666,2,1,3,1,1,6666,2,6666,6666,6666,6666,6666,11,5,3,9,6666,6666,1,1,1,1,4,2,5,2,2,2,3,6666,6666,1,4,2,1,1,3,6666,6666,1,3,1,6666,6666,11,4,6666,2,1,2,6666,6666,3,3,4,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,11,8,1,1,1,1,2,1,2,4,3,1,8,4,2,3,3,2,4,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,2,4,1,2,1,6666,2,1,2,1,2,5,2,2,2,1,2,1,1,1,2,2,3,2,3,2,2,5,61,6,5,3,2022
1584,4,6,4,7,6666,6666,4,4,5,5,5,2,2,3,2,3,2,4,6,6,3,3,2,9,6,0,1,8,6,1,8,11,0,8,3,6,8,1,9,8,8,2,11,3,3,1,4,3,2,1,2,1,1,1,1,1,2,7,2,6,1,2,8,1,1.155591623,1.012089456,0.564138897,5,5,1,4,0.290620978,0.604238716,0.209003109,1,2,13,14,1,3,6666,2,6666,4,1,7,6,5,6666,2,6666,6666,6666,1,1,11,5,5,11,2,2,2,2,6,5,4,4,2,6666,2,2,5,6666,6666,6666,6666,6666,1,6666,6666,6666,6666,6666,6,6666,6666,6,8,4,4,2,1,2,6666,6666,1,1,6666,6666,1,5,5,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,13,10,1,1,2,1,2,1,2,4,1,2,5,3,2,3,3,1,3,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,6666,6666,6666,6666,6666,6666,6666,2,6666,2,6666,6666,6666,6666,1,4,2,2,1,6666,3,2,2,2,1,2,2,2,2,1,1,1,4,1,1,2,1,4,3,8,3,3,32,3,3,3,2022
353,12,1,12,1,14,12,4,5,5,5,5,2,1,2,1,3,1,2,6666,6666,9999,3,2,0,0,0,0,0,0,0,0,0,0,0,2,10,2,2,2,2,10,2,0,4,4,4,2,5,2,1,1,2,2,1,2,1,1,2,1,6,4,2,1,5,3.517591935,1.216326621,1.154581093,5,5,1,1,1.208953801,1.301669863,3.217895915,1,2,13,13,1,1,6666,2,6666,4,1,7,6,5,6666,2,6666,6666,6666,2,1,1,1,1,4,2,2,2,2,6,5,6666,4,6,6666,6666,2,5,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,1,6666,6666,6666,6666,3,3,1,1,3,2,3,3,5,4,1,5,5,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,9,3,1,1,2,2,2,2,2,2,1,9999,3,2,3,4,4,1,5,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,2,3,3,3,1,6666,3,1,1,1,1,5,2,2,2,1,2,1,1,1,1,2,4,1,3,1,4,5,9999,9999,6,5,2022
204,12,1,10,12,6666,6666,4,5,5,5,5,2,2,2,3,3,3,2,9,9,2,3,1,10,2,0,2,1,0,0,6,0,0,4,2,5,8,0,10,5,6,3,2,3,4,1,3,3,2,1,1,1,2,2,1,1,1,7,2,6,1,1,0,4,0.534164403,0.572025809,0.258424335,6,6,1,4,0.118459956,0.393594985,0.112771048,1,1,14,14,1,1,6666,2,6666,4,1,1,6,5,6666,2,6666,6666,6666,1,1,11,5,3,9,2,2,2,2,6,5,2,5,2,6666,1,1,5,6666,6666,6666,6666,6666,1,6666,6666,6666,6666,6666,6666,6666,9,5,11,6666,1,2,1,1,1,1,1,1,6666,6666,2,6,4,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,9999,9999,9999,1,9999,1,9999,9999,9999,9999,1,9999,11,8,1,1,1,1,9999,1,2,2,1,3,5,4,2,2,2,3,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,6666,6666,6666,6666,6666,6666,1,6666,6666,6666,6666,6666,6666,2,5,2,2,9999,6666,2,2,1,2,1,1,2,1,2,2,2,1,2,1,1,2,5,4,3,6,4,4,32,3,4,3,2022
449,12,1,1,10,6666,6666,4,4,4,4,4,3,3,3,2,3,2,3,7,7,6,3,3,6,0,0,0,2,8,0,2,0,0,1,3,7,9,1,8,9,6,5,6,6,3,1,4,3,2,1,2,1,1,1,1,1,1,5,2,3,4,1,0,5,0.694255361,0.593031782,0.674598641,3,3,1,3,1.100305555,0.677712939,0.776440105,1,1,7,8,1,1,6666,2,6666,2,1,2,1,1,6666,2,6666,6666,6666,6666,6666,8,3,4,10,6666,6666,1,1,1,1,4,4,5,1,1,2,5,6666,6666,1,1,1,1,1,6666,6666,6666,1,6,5,6666,6666,1,1,3,3,2,2,6666,6666,2,2,6666,6666,1,6,2,1,2,2,2,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,8,3,1,1,1,1,1,2,2,4,3,1,7,4,1,5,3,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,1,3,2,3,3,6666,1,1,1,1,1,2,2,2,1,1,1,2,1,2,1,3,4,1,3,7,2,2,36,3,5,4,2022
710,10,1,6,1,6666,6666,4,4,5,5,5,2,3,3,2,3,1,3,11,11,3,3,3,10,0,1,0,1,5,0,1,0,0,0,9999,5,9999,9999,10,9999,9999,9999,9999,9999,2,4,4,4,2,1,2,1,2,1,1,1,2,6,2,3,2,2,1,9,0.491557736,0.082021872,0.106149584,3,3,1,3,0.124614918,0.100942882,0.888705007,1,2,8,9,1,1,6666,2,6666,4,1,5,1,1,6666,2,6666,6666,6666,6666,6666,9,3,5,11,6666,6666,1,1,1,1,2,2,4,2,2,2,1,6666,6666,1,1,1,1,1,6666,6666,6666,4,6666,6666,7,4,11,6666,6666,4,3,2,6666,6666,2,2,6666,6666,1,6,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,11,6,1,1,2,1,2,1,2,4,1,3,8,4,2,4,4,2,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,2,1,1,1,1,6666,1,1,1,1,1,2,2,2,1,2,2,1,3,1,1,4,4,3,4,6,2,3,61,6,4,4,2022
649,12,16,12,16,2,2,5,5,5,5,5,3,3,3,2,3,3,3,6666,6666,2,3,1,10,4,0,2,6,8,5,4,1,0,5,5,9,9,1,1,2,7,5,2,5,2,2,4,2,2,1,1,1,1,2,1,1,1,9,1,6,3,1,6,2,1.729187092,0.155280012,0.124961109,5,5,1,1,0.108056373,0.183050556,1.170200286,1,1,13,14,1,1,6666,2,6666,4,1,9999,6,5,6666,2,6666,6666,6666,1,1,4,1,1,5,2,2,2,2,6,5,2,4,1,6666,2,2,5,6666,6666,6666,6666,6666,1,6666,6666,6666,6666,6666,6666,6666,7,4,5,6666,4,1,1,2,6666,6666,1,1,6666,6666,1,4,5,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,6666,6,3,1,1,1,9999,1,2,3,1,2,7,4,2,1,3,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,2,6,2,2,9999,6666,2,1,1,1,2,2,2,1,2,2,2,2,1,2,1,1,1,2,3,4,2,1,51,5,5,1,2022
1443,1,14,6,2,6666,6666,4,5,5,5,5,1,3,1,1,4,1,4,5,14,6,2,3,7,0,0,6,0,0,0,5,7,0,0,4,6,10,0,10,9,5,4,3,4,3,1,4,3,2,1,2,1,1,1,1,1,2,9,2,6,2,2,1,8,1.383351242,0.300455789,0.259627238,5,5,1,3,0.181071271,0.202803579,0.664833313,1,2,13,14,1,1,6666,2,6666,4,1,7,6,5,6666,2,6666,6666,6666,1,1,9,3,2,6,2,2,2,2,6,5,7,2,4,6666,2,1,2,6666,6666,6666,6666,6666,2,6666,6666,5,6666,6666,5,6666,6666,2,11,3,6666,2,1,2,6666,6666,1,1,6666,6666,1,7,5,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,7,3,1,1,1,1,2,2,2,3,3,3,7,4,3,3,3,4,4,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,2,8,1,2,4,6666,4,1,1,1,1,3,2,1,2,2,2,1,3,1,1,3,4,1,3,7,2,2,47,4,4,3,2022
96,1,8,6,9999,11,2,5,3,5,5,5,3,3,3,3,3,3,2,6666,6666,9999,2,2,10,5,5,5,0,10,5,5,5,5,0,11,2,10,2,10,7,7,4,11,2,2,1,1,4,1,1,2,1,2,2,1,1,2,8,1,6,3,1,0,8,1.317068428,0.740476129,0.481989043,6,6,1,2,0.346006237,0.56994001,0.798423278,1,1,14,15,1,1,6666,2,6666,4,1,7,6,5,6666,9999,6666,6666,6666,9999,1,6,2,2,6,2,2,2,2,6,5,6666,1,4,6666,6666,6666,5,6666,1,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,3,6666,6666,6666,2,1,1,3,1,1,1,6666,6666,1,4,5,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,11,8,1,1,2,1,1,2,2,4,3,1,6,4,2,5,3,3,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,6666,6666,6666,6666,6666,6666,6666,6666,4,6666,6666,6666,6666,6666,1,8,1,1,1,6666,1,1,1,1,1,1,2,2,2,1,2,1,2,1,1,2,1,2,2,7,4,3,9999,9999,3,3,2022
644,12,5,16,8,6666,6666,4,4,4,4,4,3,1,4,4,4,3,4,7,7,6,2,3,0,0,0,0,0,0,0,0,0,0,0,4,6,10,1,10,9,8,4,11,4,2,1,2,4,2,1,2,1,2,2,2,1,2,8,2,6,1,1,8,1,2.165356804,0.039791671,0.033475734,5,5,3,4,0.016705188,0.020398514,5.192594129,1,1,13,13,2,3,6666,1,2,4,9999,6666,6,5,6666,6666,6666,6666,6666,2,6666,10,4,6666,6666,2,6666,2,6666,3,6666,6666,6666,5,6666,6666,6666,1,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6,6666,6666,6666,6666,6666,2,1,2,6666,6666,3,3,9,4,2,2,2,4,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,1,1,2,2,2,2,2,2,3,3,4,6,2,1,2,3,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,2,5,1,2,3,5,2,1,1,1,1,2,1,1,2,2,2,2,4,2,1,4,7,6666,2,5,2,3,9999,9999,6666,3,2022
1729,1,2,16,8,4,10,4,4,5,4,4,2,3,3,2,4,2,3,6666,6666,3,4,1,10,0,8,10,0,1,9,0,3,5,0,1,9,10,1,10,10,9,5,1,1,4,3,1,4,2,1,1,1,1,1,1,1,1,5,1,5,2,2,0,7,0.675731177,0.354597012,0.41079987,5,5,1,3,0.318183532,0.173280424,0.330692361,1,2,11,12,1,3,6666,2,6666,4,1,6,1,1,6666,2,6666,6666,6666,6666,6666,9,3,3,9,6666,6666,1,1,1,1,2,2,3,2,2,2,2,6666,6666,1,1,2,2,1,5,6,6666,5,6666,6666,8,5,5,6666,6666,2,1,1,2,1,1,1,6666,6666,1,5,5,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,12,10,1,1,1,2,1,1,2,4,3,2,9,4,2,3,4,1,4,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,5,6666,6666,6666,6666,6666,1,6666,6666,6666,6666,4,6666,6666,1,5,1,2,4,6666,2,2,2,2,1,1,2,2,2,1,2,1,1,1,1,2,4,2,4,2,2,3,41,4,4,3,2022
